cell_type	feature	log2FC_per_pTDP_level	logCPM	F	p_value	FDR	layer	n_donors	model	peak_test_universe	model_test	FDR_family	uncertainty_interval
ODC	chr13:23980066-23980566	0.384651748977137	4.55291295082359	21.9285830065583	1.60037402665527e-05	0.0219565600835579	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr13:35880709-35881209	0.8137067437613	1.71362067883679	26.6679444353796	2.71797436316591e-06	0.00851470487675155	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr13:35881274-35881774	0.575024971191932	3.1972834325495	28.6432890793432	1.3569676902861e-06	0.00548714882340427	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr13:87671641-87672141	0.541599182150274	3.52053057299086	31.080958856047	5.81829969459779e-07	0.00311874394559964	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr13:91291026-91291526	0.878768897753435	1.27169558334395	21.9212347675716	1.59079811497921e-05	0.0219565600835579	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr13:91399105-91399605	0.560864963740314	2.07818533477548	17.6325472411768	8.74927049302154e-05	0.0496704274861215	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr13:100560624-100561124	0.638572332315095	3.85211420517616	46.4204879528154	4.62680057985877e-09	0.000266607816412912	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr14:21191897-21192397	0.66287829529786	1.94642874290289	19.8654511915879	3.57887854863565e-05	0.0318492554700784	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr14:23379885-23380385	0.422710505746343	3.13652910896335	18.0012358865425	7.54495874279229e-05	0.0456440299376954	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr14:49688019-49688519	0.388666846094218	3.6251895723775	18.3596047928979	6.52462009995543e-05	0.0420829699191812	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr14:84458867-84459367	-0.932395141151635	1.15366444532557	17.8449317709464	7.71224019236288e-05	0.0462915167171281	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr14:90522775-90523275	0.513171370236874	2.66954565758002	19.1588982189148	4.71740037575565e-05	0.0360501842304139	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr14:91888582-91889082	-0.453443587029439	3.05943545186792	17.6933505750619	8.54967863625941e-05	0.0490202843002844	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr14:94612144-94612644	1.05382846302751	1.2147393186948	19.9272092456923	3.24251352133136e-05	0.0300489085795529	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr14:99269730-99270230	-1.88099236739936	-0.235016238361528	24.4582286262785	6.14788156346909e-06	0.0137575264229514	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr14:99534337-99534837	-0.697826999481214	1.93658724077055	22.7156856567035	1.14455177685067e-05	0.0194040655822272	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr14:104424614-104425114	-0.51334595500719	3.4253639887334	21.9818278809574	1.56949434375992e-05	0.0219565600835579	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr14:105204547-105205047	-0.519019695623691	3.20749836163051	21.792824437673	1.68893365142524e-05	0.0222315095037421	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr15:31080492-31080992	0.966231562780986	1.86471812627088	37.4454320975382	7.13008299229576e-08	0.00127256066182844	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr15:60744773-60745273	-0.822483019070377	1.16728295666384	20.7880412677946	2.36438961514782e-05	0.0265838127997766	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr15:69893879-69894379	-0.67755348858368	2.90229589195829	20.2443165608834	3.01401521074338e-05	0.0293122517267612	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr15:70033503-70034003	-0.722529034919772	2.3393075578642	20.3629427300181	2.82349529408498e-05	0.0283322217924505	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr15:73753105-73753605	-0.825852251990197	1.9070764362183	23.8412316174854	1.13988557898157e-05	0.0194040655822272	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr15:73763770-73764270	-0.929268591161723	1.99357597631104	31.602162001121	4.43742640610736e-07	0.00269153266406233	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr15:74771707-74772207	-0.431535380167796	3.89489989561693	18.4992767689861	6.16899282039102e-05	0.0410246464594535	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr15:77819333-77819833	-0.729238048599674	1.8653419756871	25.3042251498093	4.44861932218889e-06	0.0110254007265733	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr15:78316210-78316710	-0.411621709123688	4.57529714331048	20.610761171836	2.6684201195882e-05	0.0276152161925989	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr15:78364208-78364708	-0.481649899356286	3.58232386680594	19.9701628891128	3.43325506360846e-05	0.0307910879226114	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr15:80152259-80152759	0.563119549477183	3.32138208726165	25.4976643032268	4.20046766209631e-06	0.0107575961528456	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr15:80246244-80246744	-1.0217305926329	0.847533377171492	19.9386319509851	3.32681628677327e-05	0.0303363838552377	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr15:90184109-90184609	0.539470202018524	2.75296578823455	19.05755050515	4.93315252812109e-05	0.0367974862850042	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr15:90184990-90185490	0.391545579776751	4.05145718695131	19.5353124781736	4.07456048106011e-05	0.0341806904280083	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr15:101267374-101267874	-0.468697068222654	3.94652518229841	22.2888412274047	1.39510257964588e-05	0.0209261027855705	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr16:717776-718276	-0.700811402909823	2.63781818864308	31.9294562745451	4.26952344561409e-07	0.00269153266406233	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr16:720407-720907	-0.403765609335468	3.63176218424099	18.8761723054045	5.30196615104532e-05	0.038298706698998	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr16:727963-728463	-0.441031665144356	3.8615048726659	21.9388030950657	1.5954040566546e-05	0.0219565600835579	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr16:938039-938539	-0.582484692108484	3.21545712743968	30.5800362066513	6.92188564643599e-07	0.00339452217584475	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr16:2057047-2057547	-0.580896394236653	3.57528619256569	20.4080780413848	7.79908667813704e-05	0.0466912074920469	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr16:2175217-2175717	1.32293095782384	-0.0603847214430703	19.1634599786645	4.7371040152367e-05	0.0360501842304139	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr16:10980064-10980564	-0.740259332172828	1.68023378572518	18.677074495292	5.56879404848522e-05	0.0388358672536964	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr16:11111773-11112273	2.70323411824065	-0.848423568149224	22.2188642360878	1.59201693540453e-05	0.0219565600835579	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr16:15142400-15142900	0.627990713078128	2.25187492405136	19.8191051840707	3.64023035062247e-05	0.0321469997515316	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr16:20860421-20860921	-0.948292879492777	0.99565820486436	21.82867554376	1.56286855173716e-05	0.0219565600835579	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr16:27268518-27269018	-0.380331725179039	4.06548734472904	18.4865052873439	6.19902598629043e-05	0.0410246464594535	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr16:27816455-27816955	-0.44969909673677	3.37397259779674	18.0097915415888	7.5226295376399e-05	0.04562870742449	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr16:30417746-30418246	-0.378036573107933	4.05565114069372	17.6502385280059	8.70462205267516e-05	0.0495389712820024	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr16:31440521-31441021	-0.899688271790768	1.21878239016555	20.1820792014538	3.01026873322583e-05	0.0293122517267612	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr16:51095519-51096019	0.590197718003178	1.94771902346038	17.7783583040507	8.27051535564182e-05	0.0478962584000473	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr16:56558256-56558756	0.48203359097631	3.10995508822347	17.820334060967	8.12568104499667e-05	0.0477777608178899	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr16:67247312-67247812	0.483615168111362	3.67405539505628	18.7406789898086	8.62799532823579e-05	0.0492244218615116	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr16:71767465-71767965	-0.685020931355173	2.16699589615036	23.706971225111	8.01929737242157e-06	0.0157980158236705	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr16:79165530-79166030	-0.797973598975695	0.949621716748938	18.525144362093	5.83733203405504e-05	0.0400430553728972	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr16:79209232-79209732	-0.891548463053629	1.76410074656213	31.2427132124242	5.1380298264869e-07	0.00288844998709016	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr16:83246949-83247449	0.919106418978909	1.95746926166682	32.6710274386806	3.39647171395321e-07	0.00263793719716875	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr16:83247655-83248155	0.588469474495961	3.54260982171693	29.0214162764506	1.1876418890579e-06	0.00515316829660537	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr16:83272782-83273282	0.625890068689965	2.26786255147915	20.4220050734703	2.87467758232476e-05	0.0284371002553663	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr16:83312217-83312717	0.770109670702955	1.56600152446101	19.0750248658076	4.87876481823613e-05	0.0366288763177605	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr16:86537361-86537861	-0.823613748766832	1.89042209661189	28.1004472909803	1.60103602276479e-06	0.0059519805304364	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr16:87853678-87854178	0.61860556624425	2.44502632131061	18.1412257318916	6.95555003543213e-05	0.0432125263522035	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr17:7354899-7355399	-0.475253789039444	4.0696628090715	21.2696296535764	2.06505195249352e-05	0.0250743776193147	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr17:9313318-9313818	-0.758852829371301	1.77758284740674	22.3843221868893	1.27784038749525e-05	0.0202743693484647	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr17:15262367-15262867	-0.325098311048902	4.78364594132672	18.6557869590875	5.79000298986027e-05	0.0398369489293401	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr17:17723299-17723799	-0.545085249205903	2.59018351494873	19.1512331288868	4.73946180445109e-05	0.0360501842304139	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
ODC	chr17:18184552-18185052	-0.43296209593395	3.01929412692358	18.4105079873182	6.39462182889701e-05	0.041753438678257	ATAC_peak	14	ptdp_order+z_median_TSS+z_median_fragments+z_median_RNA_UMI	230490	edgeR robust quasi-likelihood ordinal pTDP trend adjusted for TSS enrichment, fragment depth and RNA UMI	BH across all retained peaks separately within each donor-cell-type ATAC model	not required for the displayed DAR count summary; peak estimates and exact FDR are supplied
